timestamp_ms,value,datetime,year,month
1604203200000,20135,2020-11-01 04:00:00,2020,11
1606798800000,27827,2020-12-01 05:00:00,2020,12
1609477200000,4181,2021-01-01 05:00:00,2021,1
1612155600000,4733,2021-02-01 05:00:00,2021,2
1614574800000,4644,2021-03-01 05:00:00,2021,3
1617249600000,4251,2021-04-01 04:00:00,2021,4
1619841600000,2533,2021-05-01 04:00:00,2021,5
1622520000000,2304,2021-06-01 04:00:00,2021,6
1625112000000,2761,2021-07-01 04:00:00,2021,7
1627790400000,1779,2021-08-01 04:00:00,2021,8
1630468800000,2554,2021-09-01 04:00:00,2021,9
1633060800000,1844,2021-10-01 04:00:00,2021,10
1635739200000,1348,2021-11-01 04:00:00,2021,11
1638334800000,1463,2021-12-01 05:00:00,2021,12
