timestamp_ms,value,datetime,year,month
1383278400000,2141169,2013-11-01 04:00:00,2013,11
1385874000000,2305831,2013-12-01 05:00:00,2013,12
1388552400000,664051,2014-01-01 05:00:00,2014,1
1391230800000,882374,2014-02-01 05:00:00,2014,2
1393650000000,909923,2014-03-01 05:00:00,2014,3
1396324800000,622299,2014-04-01 04:00:00,2014,4
1398916800000,630329,2014-05-01 04:00:00,2014,5
1401595200000,795665,2014-06-01 04:00:00,2014,6
1404187200000,655567,2014-07-01 04:00:00,2014,7
1406865600000,593882,2014-08-01 04:00:00,2014,8
1409544000000,1581885,2014-09-01 04:00:00,2014,9
1412136000000,1084711,2014-10-01 04:00:00,2014,10
1414814400000,2434754,2014-11-01 04:00:00,2014,11
1417410000000,2875069,2014-12-01 05:00:00,2014,12
1420088400000,682215,2015-01-01 05:00:00,2015,1
1422766800000,962093,2015-02-01 05:00:00,2015,2
1425186000000,1346318,2015-03-01 05:00:00,2015,3
1427860800000,796815,2015-04-01 04:00:00,2015,4
1430452800000,688339,2015-05-01 04:00:00,2015,5
1433131200000,1148097,2015-06-01 04:00:00,2015,6
1435723200000,762425,2015-07-01 04:00:00,2015,7
1438401600000,743018,2015-08-01 04:00:00,2015,8
1441080000000,1342159,2015-09-01 04:00:00,2015,9
1443672000000,1105602,2015-10-01 04:00:00,2015,10
1446350400000,3557197,2015-11-01 04:00:00,2015,11
1448946000000,4608358,2015-12-01 05:00:00,2015,12
1451624400000,812262,2016-01-01 05:00:00,2016,1
1454302800000,999757,2016-02-01 05:00:00,2016,2
1456808400000,1085421,2016-03-01 05:00:00,2016,3
1459483200000,676414,2016-04-01 04:00:00,2016,4
1462075200000,752290,2016-05-01 04:00:00,2016,5
1464753600000,988496,2016-06-01 04:00:00,2016,6
1467345600000,748466,2016-07-01 04:00:00,2016,7
1470024000000,754762,2016-08-01 04:00:00,2016,8
1472702400000,1454905,2016-09-01 04:00:00,2016,9
1475294400000,1308030,2016-10-01 04:00:00,2016,10
1477972800000,3302010,2016-11-01 04:00:00,2016,11
1480568400000,4884141,2016-12-01 05:00:00,2016,12
1483246800000,1165413,2017-01-01 05:00:00,2017,1
1485925200000,1277065,2017-02-01 05:00:00,2017,2
1488344400000,1497148,2017-03-01 05:00:00,2017,3
1491019200000,986423,2017-04-01 04:00:00,2017,4
1493611200000,1128866,2017-05-01 04:00:00,2017,5
1496289600000,1506027,2017-06-01 04:00:00,2017,6
1498881600000,1143006,2017-07-01 04:00:00,2017,7
1501560000000,1042948,2017-08-01 04:00:00,2017,8
1504238400000,1394603,2017-09-01 04:00:00,2017,9
1506830400000,1190871,2017-10-01 04:00:00,2017,10
1509508800000,3506646,2017-11-01 04:00:00,2017,11
1512104400000,3914512,2017-12-01 05:00:00,2017,12
1514782800000,1325819,2018-01-01 05:00:00,2018,1
1517461200000,1322264,2018-02-01 05:00:00,2018,2
1519880400000,1340878,2018-03-01 05:00:00,2018,3
1522555200000,1057652,2018-04-01 04:00:00,2018,4
1525147200000,910073,2018-05-01 04:00:00,2018,5
1527825600000,1171203,2018-06-01 04:00:00,2018,6
1530417600000,832752,2018-07-01 04:00:00,2018,7
1533096000000,1090600,2018-08-01 04:00:00,2018,8
1535774400000,1267846,2018-09-01 04:00:00,2018,9
1538366400000,1286830,2018-10-01 04:00:00,2018,10
1541044800000,3858401,2018-11-01 04:00:00,2018,11
1543640400000,2781949,2018-12-01 05:00:00,2018,12
1546318800000,1076311,2019-01-01 05:00:00,2019,1
1548997200000,982422,2019-02-01 05:00:00,2019,2
